dialog_id,speaker,text,action
E402_C,SELF,（恼怒）什么？白打了？,SELF:emotion:ANGRY;SELF:affinity:PLAYER:-30
E402_C,OTHER,（愤怒）谁干的！,OTHER:emotion:ANGRY;OTHER:affinity:PLAYER:-30
E403_INTRO,NARRATOR,镖局门口，一个寡妇正在哭诉。,
E403_INTRO,SELF,那是我丈夫的遗物！你们怎么能弄丢！,
E403_INTRO,OTHER,我们已经尽力了，实在抱歉...,
E403_INTRO,NARRATOR,镖局总镖头{B}是你的结拜兄弟，寡妇{A}是你已故好友的遗孀。,SHOW_CHOICE
E403_A,PLAYER,兄弟，这件事你必须给个交代。,
E403_A,OTHER,（无奈）好...我赔...,OTHER:affinity:PLAYER:-80
E403_A,SELF,（感激）谢谢您主持公道！,SELF:eco_status:ENOUGH;SELF:affinity:PLAYER:80
E403_B,PLAYER,嫂子，兄弟他也是无心之过...,
E403_B,SELF,（绝望）你...你也帮着他说话...,SELF:emotion:DESPAIR;SELF:affinity:PLAYER:-80
E403_B,OTHER,（松了口气）多谢兄弟说情。,OTHER:affinity:PLAYER:50
E403_C,PLAYER,这钱我出，嫂子您收着。,PLAYER:Money:-400
E403_C,SELF,（感激）这...这怎么好意思...,SELF:affinity:PLAYER:50
E403_C,OTHER,（感激）兄弟仗义！,OTHER:affinity:PLAYER:30
E404_INTRO,NARRATOR,人群中传来一声怒喝。,
E404_INTRO,OTHER,你竟敢冒充我的名号招摇撞骗！,
E404_INTRO,SELF,（跪地求饶）大侠饶命！小的一时糊涂！,
E404_INTRO,NARRATOR,骗子{A}是你失散多年的表弟，大侠{B}正要取他性命。,SHOW_CHOICE
E404_A,PLAYER,且慢！这人我来处置！,PLAYER:Money:-100
E404_A,NARRATOR,你出钱将表弟赎下。,
E404_A,SELF,（感激）多谢表哥救命！,SELF:is_follower:True;SELF:affinity:PLAYER:60
E404_A,OTHER,（不满）哼，看你的面子。,OTHER:affinity:PLAYER:-80
E404_B,NARRATOR,你站在人群中，没有出声。,
E404_B,NARRATOR,一道寒光闪过，你的表弟倒在血泊中...,SELF:safety:DEAD
E404_B,OTHER,（收剑）骗子，该杀。,OTHER:affinity:PLAYER:30;OTHER:emotion:HAPPY
E404_C,PLAYER,大侠，能否饶他一命，赶出江湖便是。,
E404_C,OTHER,（考虑）...看你的面子，滚吧！,OTHER:affinity:PLAYER:-20
E404_C,SELF,（落荒而逃）谢谢表哥...,SELF:safety:EXILE;SELF:affinity:PLAYER:40
E405_INTRO,NARRATOR,深夜，你收到一封密信。,
E405_INTRO,NARRATOR,你的债主{A}准备在今晚的交易中黑吃黑，对方{B}是你的救命恩人。,
E405_INTRO,NARRATOR,交易地点就在城外破庙，刀斧手已经埋伏妥当。,
E405_INTRO,NARRATOR,你该如何抉择？,SHOW_CHOICE
E405_A,PLAYER,（给{B}送信）今晚有危险，别去！,
E405_A,NARRATOR,你冒险通风报信，救了恩人一命。,OTHER:affinity:PLAYER:80;OTHER:safety:NORMAL
E405_A,NARRATOR,但债主得知后，将你视为死敌...,SELF:affinity:PLAYER:-100;SELF:tags:ENEMY
E405_B,PLAYER,（带着手下赶往破庙）一起分赃！,
E405_B,NARRATOR,你加入了黑吃黑，分得六百两赃款。,PLAYER:Money:600
E405_B,NARRATOR,而你的恩人{B}...永远留在了那个夜晚。,OTHER:safety:DEAD;PLAYER:AddTag:VILLAIN
E405_B,SELF,（狞笑）识时务者为俊杰！,SELF:affinity:PLAYER:50
E405_C,PLAYER,（向官府告发）两边都不是好人，一起抓！,
E405_C,NARRATOR,你向官府告发，两边都被一网打尽。,
E405_C,SELF,（在牢中）好...好...你等着！,SELF:freedom:PRISON;SELF:affinity:PLAYER:-100
E405_C,OTHER,（在牢中）你...,OTHER:freedom:PRISON;OTHER:affinity:PLAYER:-100
E405_C,NARRATOR,你得到了赏金和清白，但也结下了两个死仇。,PLAYER:Fame:300;PLAYER:Money:200
